"block_id","col","row","x_km","y_km","gamma_a","gamma_b","Ii_a","p_a","class_a","Ii_b","p_b","class_b","cluster","strategy"
944,24,24,235,235,0.717613022430928,0.609473333484179,2.8558976892989,0.001,"HH",0.538719782621101,0.025,"HH","Hotspot","No cold spot"
945,25,24,245,235,0.600329082904868,0.669603998382476,1.51260703993799,0.005,"HH",1.14220061651995,0.011,"HH","Hotspot","No cold spot"
946,26,24,255,235,0.50088935336573,0.671823448706315,0.717939651526889,0.01,"HH",1.42981967694182,0.001,"HH","Hotspot","No cold spot"
947,27,24,265,235,0.454520557889614,0.725511240168421,0.345771119556571,0.114,"Not significant",1.78533274489786,0.002,"HH","Others","No cold spot"
948,28,24,275,235,0.391694671424373,0.658968414136013,0.0947187146706876,0.395,"Not significant",1.06284308078901,0.005,"HH","Others","No cold spot"
949,29,24,285,235,0.284458327408378,0.661637434200795,0.0116156021592306,0.863,"Not significant",0.632455455270661,0.1,"Not significant","Others","No cold spot"
950,30,24,295,235,0.220579630074277,0.539155309926971,0.192782168202177,0.29,"Not significant",0.0581507288880449,0.316,"Not significant","Others","No cold spot"
951,31,24,305,235,0.172665599349585,0.536541770697154,0.468764709206215,0.064,"Not significant",-0.0150547316856345,0.748,"Not significant","Others","No cold spot"
952,32,24,315,235,0.139134599626484,0.454613702330303,0.665629827787664,0.036,"LL",0.19852045927601,0.217,"Not significant","Others","Increase quantity"
953,33,24,325,235,0.117300664386509,0.365146464533649,0.773608380579668,0.03,"LL",0.581036900424305,0.132,"Not significant","Others","Increase quantity"
954,34,24,335,235,0.167919012214268,0.469723796521162,0.525480862737213,0.042,"LL",0.228926437670421,0.076,"Not significant","Others","Increase quantity"
955,35,24,345,235,0.226943618237369,0.412636855610119,0.282563050791977,0.094,"Not significant",0.35939403950069,0.181,"Not significant","Others","No cold spot"
956,36,24,355,235,0.163815056713659,0.440672361869376,0.329511203537992,0.211,"Not significant",0.26074928211183,0.196,"Not significant","Others","No cold spot"
957,37,24,365,235,0.154865411823701,0.473508713161629,0.28927817392837,0.32,"Not significant",0.119424081063864,0.296,"Not significant","Others","No cold spot"
958,38,24,375,235,0.211369559327874,0.469978071670376,0.209015955101687,0.277,"Not significant",0.148751622996784,0.21,"Not significant","Others","No cold spot"
959,39,24,385,235,0.202120503803733,0.42606863265879,0.282120763573642,0.183,"Not significant",0.378874891588614,0.114,"Not significant","Others","No cold spot"
960,40,24,395,235,0.142998724801509,0.376084784102486,0.431557513244414,0.267,"Not significant",0.672621721912757,0.144,"Not significant","Others","No cold spot"
961,1,25,5,245,0.586069316542613,0.750378844653997,1.86743159628358,0.002,"HH",1.7497340125329,0.026,"HH","Hotspot","No cold spot"
962,2,25,15,245,0.653444297999904,0.588962896773264,2.18120696738687,0.002,"HH",0.573267514842802,0.002,"HH","Hotspot","No cold spot"
963,3,25,25,245,0.613669580754517,0.586898368912632,1.74186649901711,0.002,"HH",0.390717797748262,0.03,"HH","Hotspot","No cold spot"
964,4,25,35,245,0.517565300436305,0.58420579506293,0.93999412041927,0.003,"HH",0.344898099651403,0.045,"HH","Hotspot","No cold spot"
965,5,25,45,245,0.52666442089051,0.610924018995397,0.701589914399218,0.041,"HH",0.411895350462242,0.081,"Not significant","Others","No cold spot"
966,6,25,55,245,0.411647344647097,0.600340713409721,0.221134660077957,0.129,"Not significant",0.380259130184342,0.065,"Not significant","Others","No cold spot"
967,7,25,65,245,0.383789820772923,0.620307883366118,0.0709932747622984,0.498,"Not significant",0.416528106862137,0.111,"Not significant","Others","No cold spot"
968,8,25,75,245,0.328034196706735,0.550523240055653,-0.000695450757238874,0.79,"Not significant",0.0966183881479419,0.264,"Not significant","Others","No cold spot"
969,9,25,85,245,0.251477951566838,0.528402069467964,0.1500606211292,0.249,"Not significant",0.00550630547157238,0.852,"Not significant","Others","No cold spot"
970,10,25,95,245,0.19470224733016,0.500968651638647,0.40860612111392,0.059,"Not significant",0.0133489134642438,0.752,"Not significant","Others","No cold spot"
971,11,25,105,245,0.183287102446245,0.507160370417457,0.431675556698311,0.072,"Not significant",0.00341993813648201,0.89,"Not significant","Others","No cold spot"
972,12,25,115,245,0.222096866170424,0.524336485273999,0.203560533470448,0.249,"Not significant",0.000342310622879054,0.991,"Not significant","Others","No cold spot"
973,13,25,125,245,0.25178027939409,0.467814686171653,0.0184747082728238,0.889,"Not significant",-0.0418081113198936,0.735,"Not significant","Others","No cold spot"
974,14,25,135,245,0.354145876760597,0.500993229294348,0.0317329477393684,0.517,"Not significant",-0.00859439636687491,0.833,"Not significant","Others","No cold spot"
975,15,25,145,245,0.445454468420261,0.559846849675311,0.304424671166525,0.128,"Not significant",0.0340202734403373,0.765,"Not significant","Others","No cold spot"
976,16,25,155,245,0.530198140162049,0.5200761914074,0.855771493182423,0.015,"HH",0.00348220334380018,0.679,"Not significant","Others","No cold spot"
977,17,25,165,245,0.55463045779293,0.514759225114072,1.38755113836878,0.001,"HH",-6.92023019544832e-05,0.99,"Not significant","Others","No cold spot"
978,18,25,175,245,0.697942142144754,0.503216809065414,2.68903799531214,0.001,"HH",0.00994057286216396,0.783,"Not significant","Others","No cold spot"
979,19,25,185,245,0.716357062171654,0.483323006039026,3.30983796331872,0.001,"HH",0.0539055769654936,0.53,"Not significant","Others","No cold spot"
980,20,25,195,245,0.767900884386337,0.502316946320244,4.0452278642069,0.001,"HH",0.022314215155702,0.548,"Not significant","Others","No cold spot"
981,21,25,205,245,0.760094899148316,0.48890103296479,4.18009591073599,0.001,"HH",0.015526855280165,0.823,"Not significant","Others","No cold spot"
982,22,25,215,245,0.752892476274119,0.525171979415178,3.78037361962385,0.001,"HH",0.0213614779358121,0.291,"Not significant","Others","No cold spot"
983,23,25,225,245,0.658539578640826,0.674896037322284,2.48992171075471,0.001,"HH",0.837796714471749,0.043,"HH","Hotspot","No cold spot"
984,24,25,235,245,0.527475912516878,0.702080290568796,1.1153924670467,0.003,"HH",1.50665507962015,0.003,"HH","Hotspot","No cold spot"
985,25,25,245,245,0.464564873666229,0.709571154697414,0.478010061720672,0.038,"HH",1.6795894815489,0.002,"HH","Hotspot","No cold spot"
986,26,25,255,245,0.393350584316009,0.717332450543463,0.134862499983363,0.235,"Not significant",1.76758996222824,0.003,"HH","Others","No cold spot"
987,27,25,265,245,0.401587484124405,0.690987213172801,0.0684209203434578,0.57,"Not significant",1.36921028449342,0.006,"HH","Others","No cold spot"
988,28,25,275,245,0.276241078190347,0.628776746612182,-0.0062455013221114,0.95,"Not significant",0.712515238147077,0.013,"HH","Others","No cold spot"
989,29,25,285,245,0.248165729106182,0.592515908921561,0.115780482396902,0.398,"Not significant",0.232868550589787,0.215,"Not significant","Others","No cold spot"
990,30,25,295,245,0.172234680931622,0.535334759484465,0.440254283800447,0.078,"Not significant",-0.000891308505023975,0.986,"Not significant","Others","No cold spot"
991,31,25,305,245,0.151666048542168,0.482151093052673,0.684608071172258,0.011,"LL",0.14609059678474,0.109,"Not significant","Others","Increase quantity"
992,32,25,315,245,0.115478207699454,0.340098408102888,0.904117562287601,0.01,"LL",1.15455413030151,0.01,"LL","Cold spot","Increase both"
993,33,25,325,245,0.134274801500535,0.298362332819113,0.850241952866768,0.011,"LL",1.58657949463807,0.002,"LL","Cold spot","Increase both"
994,34,25,335,245,0.135767068395597,0.425486383700081,0.701076890092284,0.026,"LL",0.655764129426172,0.005,"LL","Cold spot","Increase both"
995,35,25,345,245,0.163528192188205,0.390721104898619,0.472694567597347,0.092,"Not significant",0.660929102948231,0.038,"LL","Others","Increase quality"
996,36,25,355,245,0.205953792647293,0.377120515951716,0.222891449020395,0.272,"Not significant",0.577647326788836,0.117,"Not significant","Others","No cold spot"
997,37,25,365,245,0.316434932382355,0.449713016802889,0.0128542881022304,0.468,"Not significant",0.269737537800206,0.113,"Not significant","Others","No cold spot"
998,38,25,375,245,0.311229282635455,0.468542246541508,0.00483342558345577,0.865,"Not significant",0.18621100276237,0.128,"Not significant","Others","No cold spot"
999,39,25,385,245,0.337740281314487,0.416628369611912,-0.0027855428469683,0.893,"Not significant",0.389063179691113,0.131,"Not significant","Others","No cold spot"
1000,40,25,395,245,0.267887410712881,0.442636092796763,-0.00383292800970738,0.969,"Not significant",0.315515281092689,0.212,"Not significant","Others","No cold spot"
1001,1,26,5,255,0.636917520732095,0.727029846850186,2.09567145632067,0.003,"HH",1.84088187482709,0.006,"HH","Hotspot","No cold spot"
1002,2,26,15,255,0.654452607804952,0.665314338676784,2.19465938138276,0.001,"HH",1.2502763407587,0.002,"HH","Hotspot","No cold spot"
1003,3,26,25,255,0.66002822264513,0.667282700503069,1.88385151375471,0.004,"HH",0.893328940804568,0.017,"HH","Hotspot","No cold spot"
1004,4,26,35,255,0.521085892287196,0.653680028346096,0.874351731152196,0.006,"HH",0.762992083716414,0.028,"HH","Hotspot","No cold spot"
1005,5,26,45,255,0.44927771183591,0.631342997727706,0.312763764120062,0.116,"Not significant",0.543166139182456,0.076,"Not significant","Others","No cold spot"
1006,6,26,55,255,0.43595820930281,0.607806030745979,0.105335025701261,0.558,"Not significant",0.420716152148329,0.067,"Not significant","Others","No cold spot"
1007,7,26,65,255,0.352041322459099,0.616098602167143,-0.00920387954082403,0.822,"Not significant",0.370041200705681,0.156,"Not significant","Others","No cold spot"
1008,8,26,75,255,0.299093123949587,0.639735642631463,0.047607368135571,0.293,"Not significant",0.268898669529421,0.408,"Not significant","Others","No cold spot"
1009,9,26,85,255,0.151580644771762,0.510243825167863,0.473208245905316,0.1,"Not significant",-0.00663310205577042,0.708,"Not significant","Others","No cold spot"
1010,10,26,95,255,0.128148420717463,0.438567665578432,0.742611711319179,0.021,"LL",0.0432236922497626,0.853,"Not significant","Others","Increase quantity"
1011,11,26,105,255,0.12754586682292,0.487911253606008,0.776533320990649,0.023,"LL",0.0498019859726049,0.486,"Not significant","Others","Increase quantity"
1012,12,26,115,255,0.189050823400981,0.54765694671608,0.498772065990567,0.032,"LL",-0.0663521446398722,0.411,"Not significant","Others","Increase quantity"
1013,13,26,125,255,0.214328312663503,0.570845028417198,0.283376804064586,0.14,"Not significant",-0.0962905547394433,0.509,"Not significant","Others","No cold spot"
1014,14,26,135,255,0.287564992262554,0.495571919140223,0.052902594212774,0.427,"Not significant",0.010075865442226,0.849,"Not significant","Others","No cold spot"
1015,15,26,145,255,0.325364941276729,0.544984341715366,-0.000178657178862184,0.903,"Not significant",-0.0116953714495595,0.88,"Not significant","Others","No cold spot"
1016,16,26,155,255,0.380055064278776,0.496598449920425,0.0987940285499421,0.277,"Not significant",-0.0180555777420708,0.75,"Not significant","Others","No cold spot"
1017,17,26,165,255,0.508254715833333,0.580491012242929,0.605145599479375,0.045,"HH",0.0302321569444176,0.856,"Not significant","Others","No cold spot"
1018,18,26,175,255,0.546734263817554,0.511776231706483,1.07928348593386,0.003,"HH",-0.00967099091285543,0.509,"Not significant","Others","No cold spot"
1019,19,26,185,255,0.577683269832891,0.59035372158052,1.61999536914843,0.001,"HH",0.124645438995822,0.521,"Not significant","Others","No cold spot"
1020,20,26,195,255,0.665526882207255,0.570954832166181,2.4814207499995,0.001,"HH",0.126630765124929,0.364,"Not significant","Others","No cold spot"
1021,21,26,205,255,0.695506583526943,0.558612326291037,2.85178641204792,0.001,"HH",0.156998526684783,0.141,"Not significant","Others","No cold spot"
1022,22,26,215,255,0.692521105701106,0.619469672304348,2.54235175409648,0.001,"HH",0.62278652388083,0.017,"HH","Hotspot","No cold spot"
1023,23,26,225,255,0.587456584437188,0.698837887451484,1.35166319359854,0.003,"HH",1.51634149221586,0.003,"HH","Hotspot","No cold spot"
1024,24,26,235,255,0.45996762715264,0.705653662839622,0.415231457009338,0.07,"Not significant",1.86410863458715,0.001,"HH","Others","No cold spot"
1025,25,26,245,255,0.352054173120551,0.701325949595919,0.0332548972248216,0.471,"Not significant",1.77553899634009,0.001,"HH","Others","No cold spot"
1026,26,26,255,255,0.282433781710368,0.679771270493114,-0.0178410479373633,0.807,"Not significant",1.44186882244323,0.004,"HH","Others","No cold spot"
1027,27,26,265,255,0.265916558977943,0.6237388462263,0.00254410120998719,0.982,"Not significant",0.809612117382486,0.005,"HH","Others","No cold spot"
1028,28,26,275,255,0.366991909431887,0.622384763000892,-0.043747594821201,0.519,"Not significant",0.48367147479943,0.064,"Not significant","Others","No cold spot"
1029,29,26,285,255,0.241193523275705,0.527117039316121,0.169773794534869,0.229,"Not significant",0.0122106238836377,0.621,"Not significant","Others","No cold spot"
1030,30,26,295,255,0.132393541141867,0.431794038595354,0.597195508647878,0.072,"Not significant",0.216714397920564,0.316,"Not significant","Others","No cold spot"
1031,31,26,305,255,0.147665155721996,0.359524479318474,0.754374765039322,0.016,"LL",1.03309711975596,0.012,"LL","Cold spot","Increase both"
1032,32,26,315,255,0.122462559146044,0.311761885733695,0.93149800767263,0.006,"LL",1.84313105479339,0.001,"LL","Cold spot","Increase both"
1033,33,26,325,255,0.107078115528683,0.345144397972121,1.0095691681316,0.007,"LL",1.61440780768803,0.001,"LL","Cold spot","Increase both"
1034,34,26,335,255,0.137819738103705,0.330843107686869,0.702432914020158,0.024,"LL",1.3734060969021,0.002,"LL","Cold spot","Increase both"
1035,35,26,345,255,0.25295539402869,0.445565192188342,0.178412647118912,0.135,"Not significant",0.428228525272697,0.02,"LL","Others","Increase quality"
1036,36,26,355,255,0.291172475150529,0.446633126636309,0.00902416271324926,0.875,"Not significant",0.311926459281185,0.089,"Not significant","Others","No cold spot"
1037,37,26,365,255,0.385008344721677,0.455627841672557,0.0790603239567211,0.426,"Not significant",0.225728712483381,0.165,"Not significant","Others","No cold spot"
1038,38,26,375,255,0.425467825633121,0.402309900749812,0.265552818229689,0.11,"Not significant",0.328587807391793,0.289,"Not significant","Others","No cold spot"
1039,39,26,385,255,0.463787192128772,0.466329628284342,0.416974941738359,0.07,"Not significant",0.136175826826019,0.32,"Not significant","Others","No cold spot"
1040,40,26,395,255,0.499347045867393,0.501726759388859,0.526198908546842,0.172,"Not significant",0.0419898524233674,0.408,"Not significant","Others","No cold spot"
1041,1,27,5,265,0.654795916744885,0.744611163149006,1.99153212080705,0.004,"HH",2.08066700746651,0.009,"HH","Hotspot","No cold spot"
1042,2,27,15,265,0.575351530193898,0.665373422811666,1.52052262662366,0.002,"HH",1.40344669305216,0.001,"HH","Hotspot","No cold spot"
1043,3,27,25,265,0.597469532216188,0.682825107041758,1.28547657132754,0.008,"HH",1.19837984919317,0.006,"HH","Hotspot","No cold spot"
1044,4,27,35,265,0.475487619949894,0.61000250109882,0.445150062611189,0.071,"Not significant",0.60544754268069,0.007,"HH","Others","No cold spot"
1045,5,27,45,265,0.359117413740581,0.60914111595208,0.0259941207315137,0.64,"Not significant",0.372432021716291,0.113,"Not significant","Others","No cold spot"
